threshold,GP_mean,GP_std,LR_mean,LR_std,RF_mean,RF_std,XGB_mean,XGB_std,LR_platt_mean,LR_platt_std,RF_platt_mean,RF_platt_std,APACHE-IV_mean,APACHE-IV_std
0.03462311557788945,0.13946979812010443,0.0006108013826291696,0.1390612771305227,0.000185401432885934,0.13927268789264163,0.00015068452315403135,0.1399876617871337,0.0009019520741528249,0.14013580488283375,0.0008802941150374486,0.14065029699912018,0.0013403119281658448,0.1284387431167813,0.002704867875008421
0.037085427135678396,0.13729061530961123,0.0007930278381300209,0.1368928565157452,0.00018835545756911776,0.13713719646438494,0.0001591996750570456,0.13800760290256384,0.0010322717394995668,0.13819741449461187,0.001025167021030128,0.13880211555315658,0.0014562335810008491,0.12666240848661992,0.0028992657887863707
0.03954773869346734,0.13519908431550082,0.0009267141926937572,0.13472352310568578,0.000188738079438463,0.1350124139330619,0.00017631611162798174,0.1361404760291959,0.0011250420050614002,0.13632592958525658,0.0010937599289276652,0.13692723082252145,0.0014854135513750063,0.1245382877503103,0.0028348622707765852
0.04201005025125629,0.13304216367654226,0.0011211904282602625,0.13254406226319346,0.00019195895814724917,0.13288262376487883,0.00018975293482632064,0.13424496625691873,0.001127207955763224,0.13443598380001348,0.0012100456578916666,0.13518011500705007,0.0015888297955078932,0.12235028400387692,0.002809782081926942
0.04447236180904523,0.13110521909836426,0.0013000528111807342,0.1303145939929967,0.00023153454275338744,0.1307477691911034,0.00019653920393474775,0.13233921319099082,0.0010399231497058784,0.13252209298706166,0.0014377682599013262,0.13331843713393673,0.001747621455724219,0.12040566592216911,0.0028577550180082503
0.04693467336683418,0.12900732459907316,0.0012701950928059348,0.12810395680286263,0.000294397170959724,0.12863590233366276,0.00022868873089765086,0.13047676220504545,0.0011878699123714954,0.13083016052940452,0.0016515992678459899,0.1315541751577925,0.001725877704437847,0.11832720279601844,0.0028583442716779216
0.04939698492462312,0.12707831730385794,0.0013310327456551973,0.1259053883637135,0.00031186084919673974,0.126482505821287,0.00023146609918128858,0.12874713662419668,0.0012176848685737736,0.12917145232522936,0.0017320096823006746,0.12978993810557463,0.0017991017823854817,0.11640390833392963,0.002752438017417132
0.05185929648241206,0.12501862152575274,0.0013520025153903098,0.12371279978979205,0.00031647129576904264,0.12439700735300656,0.0002608405094974665,0.1269341995329436,0.0012422152916740006,0.12729023405446907,0.0018197635719515303,0.1280981536769479,0.0018494336045844835,0.11409753290692362,0.0030540818131158656
0.05432160804020101,0.12306918729353132,0.001434965170346071,0.12151466392301495,0.00033204495808381875,0.12229324711225797,0.0002735829659089019,0.12510867882988136,0.001125727638136509,0.12560957564008407,0.0018358152269340843,0.12653894116484202,0.0017551745772539347,0.11228241819222108,0.003105736589968418
0.05678391959798995,0.12113286256912366,0.001531396359416207,0.11928889425444826,0.0003384546686568361,0.12023395376324666,0.0003080895157614729,0.12342053136056776,0.0011718451449190801,0.12392514313040466,0.0018580899128128605,0.12496836533542209,0.0018391579984566823,0.11094729951641656,0.0031068074941009685
0.0592462311557789,0.11915884765680956,0.001723053552393972,0.11706712562122952,0.0004003997835255022,0.1180985310821066,0.00037365050925964823,0.12170911041918889,0.0011661643060276866,0.12222349987795025,0.0016510899977114507,0.12318241306119572,0.001962701525929996,0.10936177707478277,0.0032963404123366297
0.06170854271356784,0.11731712377488462,0.0019517309602224253,0.11483682034165148,0.0003725018846390233,0.11608088943431555,0.0003746225964069129,0.11994943419019298,0.001169606428470058,0.12062100675477147,0.00178628105722652,0.12158987458384672,0.001976358197747395,0.10763421535058092,0.003270740504415508
0.06417085427135678,0.11541837397647876,0.0021117179395413336,0.11263343652639796,0.00038042127536558454,0.11402289135570373,0.0004001242018022686,0.11824514526123771,0.001334445587818114,0.11899577282687158,0.0020527327229325786,0.1200844504806791,0.001990872834481017,0.10560091754256386,0.0034125969292240444
0.06663316582914573,0.11347446900407474,0.0021110336938640383,0.1103910827361851,0.00040463976233958023,0.11195762091489528,0.00040626974627198194,0.11657371193021696,0.0014270293135218665,0.11725584720501604,0.0020344009260055158,0.11860084062309642,0.0019941237306972284,0.10435622283844218,0.003403276451629556
0.06909547738693467,0.11163877461518115,0.002142500949369626,0.10816070398647533,0.0004358100743292874,0.1099329587532854,0.0003896437999880698,0.11491627952607988,0.0013170376268167375,0.11569730934522225,0.002226047394921996,0.11711168444380787,0.0023258266585842314,0.10249302704594661,0.003462942138260706
0.07155778894472362,0.10991386945429842,0.002342394978723609,0.10594929379260963,0.0004424034648282168,0.10782256392068938,0.0004617356201675393,0.11323786067535645,0.0013854853910876994,0.11403320222963227,0.002295718667367998,0.11556526081240343,0.0027069895617288665,0.1015675512481027,0.0035012596032932847
0.07402010050251256,0.1080070414661897,0.002642807165191955,0.1037506377565848,0.00048208672228131717,0.10571276792226932,0.000520156835358652,0.11148805241450406,0.001563696283312062,0.11223422508717888,0.002324638551061628,0.11419981516410482,0.0027542643048913376,0.0998473420694992,0.0035257420690986245
0.0764824120603015,0.10625813969729671,0.0027772434730685704,0.10154231247142187,0.0005140749953425713,0.1036628245922717,0.0005672769196454051,0.10993127828887225,0.0016123482274742799,0.11069755694025342,0.0024441998534943154,0.11272955938429276,0.0027677128181013973,0.0979622242518152,0.0036637710142659588
0.07894472361809045,0.10451983964845626,0.00300381887486742,0.09934783184635973,0.0005421694768112743,0.10172889621078941,0.0006493017303804814,0.10835885396060435,0.001691508772142116,0.10906571810227404,0.0024782148034754497,0.11128981990947485,0.002684610995769511,0.09657446441817633,0.003690366156012987
0.0814070351758794,0.10289904139975824,0.0030623545514951223,0.09715998305374293,0.0005615517657234128,0.09969173033762184,0.0006537273111868156,0.10661527913470871,0.0016857361473831976,0.10773974887005901,0.0025713678864455543,0.1099544234532539,0.002579751193814816,0.09508273144747247,0.0037326842764981425
